10.1094/PHYTO-95-0744	18943005
10.1094/PHYTO-95-0744	18943005
10.1094/PHYTO-95-0744	18943005
10.1094/PHYTO-95-0744	18943005
10.1094/PHYTO-95-0744	18943005
10.1094/PHYTO-95-0744	18943005
10.1128/EC.00048-09	19377037
10.1111/j.1742-4658.2005.04784.x	16008561
10.1007/s00294-005-0588-y	16028107
10.1128/IAI.73.8.5022-5030.2005	16041017
10.1128/IAI.73.8.4571-4580.2005	16040968
10.1128/IAI.73.8.4571-4580.2005	16040968
10.1128/IAI.73.8.4571-4580.2005	16040968
10.1128/IAI.73.7.3842-3850.2005	15972469
10.1073/pnas.232568599	12438649
10.1111/j.1365-2958.2005.04750.x	16101997
10.1105/tpc.9.9.1585	9338961
10.1006/fgbi.1997.1023	9501479
10.1126/science.1111404	15845874
10.1073/pnas.0500113102	15894622
10.1128/MCB.21.7.2496-2505.2001	11259598
10.1038/35083594	11452311
10.1128/IAI.73.10.6689-6703.2005	16177346
10.1099/mic.0.27998-0	16151204
10.1111/j.1365-2958.2005.04751.x	16091043
10.1099/mic.0.27999-0	16000712
10.1111/j.1365-313X.2005.02436.x	15998308
10.1111/j.1365-313X.2005.02436.x	15998308
10.1128/IAI.73.8.4548-4559.2005	16040966
10.1128/IAI.73.8.4548-4559.2005	16040966
10.1128/IAI.73.8.4548-4559.2005	16040966
10.1091/mbc.E04-11-0987	15728721
10.1091/mbc.E04-11-0987	15728721
10.1128/EC.3.3.715-723.2004	15189992
10.1091/mbc.E05-05-0435	16030247
10.1074/jbc.M507285200	16129666
10.1074/jbc.M507285200	16129666
10.1128/IAI.73.11.7190-7197.2005	16239513
10.1091/mbc.E05-06-0502	16267276
10.1105/tpc.105.036319	16258033
10.1105/tpc.105.036319	16258033
10.1021/jf051441a	16277434
10.1105/tpc.105.036285	16272431
10.1099/mic.0.26943-0	15256583
10.1099/mic.0.26943-0	15256583
10.1111/j.1365-2958.2004.04296.x	15469512
10.1105/tpc.020040	14973158
10.1105/tpc.020040	14973158
10.1105/tpc.020040	14973158
10.1105/tpc.020040	14973158
10.1105/tpc.9.2.135	9061946
10.1105/tpc.105.035980	16326930
10.1105/tpc.105.035980	16326930
10.1105/tpc.105.035980	16326930
10.1016/j.fgb.2005.03.001	15950157
10.1016/j.fgb.2005.03.001	15950157
10.1111/j.1365-2958.2005.04991.x	16420354
10.1016/j.jmb.2006.01.076	16497329
10.1016/j.jmb.2006.01.076	16497329
10.1111/j.1462-5822.2006.00711.x	16882034
10.1111/j.1462-5822.2006.00711.x	16882034
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1128/IAI.73.9.5438-5449.2005	16113260
10.1006/fgbi.2001.1318	11929211
10.1006/fgbi.2001.1318	11929211
10.1111/j.1365-2958.2005.04991.x	16420354
10.1105/tpc.106.046169	17041146
10.1073/pnas.0409660102	15701698
10.1073/pnas.0409660102	15701698
10.1073/pnas.0409660102	15701698
10.1099/mic.0.28556-0	16622070
10.1094/MPMI-19-0588	16776292
10.1091/mbc.E06-02-0113	16672377
10.1093/emboj/19.14.3618	10899116
10.1093/emboj/19.14.3618	10899116
10.1099/mic.0.29044-0	16946258
10.1099/mic.0.29044-0	16946258
10.1101/gr.910003	12840044
10.1101/gr.910003	12840044
10.1101/gr.910003	12840044
10.1101/gr.910003	12840044
10.1101/gr.910003	12840044
10.1101/gr.910003	12840044
10.1074/jbc.M101377200	11262411
10.1074/jbc.M101377200	11262411
10.1111/j.1365-2958.2006.05299.x	16879414
10.1038/nature02880	15457264
10.1105/tpc.105.038422	17056708
10.2134/jeq2006.0008	16825451
10.1046/j.1364-3703.2002.00144.x	20569355
10.1111/j.1365-2958.2004.04142.x	15225327
10.1128/JB.183.12.3652-3662.2001	11371530
10.1073/pnas.052694299	11854465
10.1128/AEM.71.4.1701-1708.2005	15811992
10.1111/j.1365-2958.2005.04884.x	16262793
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/AEM.72.3.1793-1799.2006	16517624
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/AEM.72.3.1793-1799.2006	16517624
10.1128/AEM.00963-05	16751498
10.1111/j.1365-2958.2005.04884.x	16262793
10.1111/j.1365-2958.2005.04884.x	16262793
10.1111/j.1365-2958.2005.04884.x	16262793
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1128/EC.4.11.1926-1933.2005	16278459
10.1094/MPMI-19-0725	16838785
10.1111/j.1365-2958.2006.05557.x	17302802
10.1007/s00294-006-0110-1	17146619
10.1007/s00294-006-0110-1	17146619
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1038/nature05248	17080091
10.1105/tpc.106.043307	16905653
10.1105/tpc.106.043307	16905653
10.1046/j.1464-6722.2001.00088.x	20569304
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
10.1038/ng2002	17353894
