PHI:I534	PHI:536	Flax rust
PHI:I535	PHI:537	Flax rust
PHI:I536	PHI:538	Grey mold rot
PHI:I537	PHI:538	Grey mold rot
PHI:I538	PHI:543	Grey mold rot
PHI:I539	PHI:544	Grey mold rot
PHI:I540	PHI:545	Grey mold rot
PHI:I541	PHI:546	Grey mold rot
PHI:I542	PHI:546	Grey mold rot
PHI:I543	PHI:548	Grey mold rot
PHI:I544	PHI:548	Grey mold rot
PHI:I545	PHI:549	Grey mold rot
PHI:I546	PHI:549	Grey mold rot
PHI:I547	PHI:550	Grey mold rot
PHI:I548	PHI:550	Grey mold rot
PHI:I549	PHI:551	Rice blast
PHI:I550	PHI:552	Grey mold rot
PHI:I551	PHI:552	Grey mold rot
PHI:I552	PHI:552	Grey mold rot
PHI:I553	PHI:552	Grey mold rot
PHI:I569	PHI:566	Leaf spot
PHI:I572	PHI:571	Leaf spot
PHI:I573	PHI:571	Leaf spot
PHI:I574	PHI:571	Leaf spot
PHI:I575	PHI:571	Leaf spot
PHI:I576	PHI:572	Leaf spot
PHI:I577	PHI:572	Leaf spot
PHI:I578	PHI:572	Leaf spot
PHI:I579	PHI:573	Leaf spot
PHI:I580	PHI:573	Leaf spot
PHI:I581	PHI:574	Grey mold rot
PHI:I587	PHI:579	Bacterial speck
PHI:I588	PHI:579	Bacterial speck
PHI:I589	PHI:580	Bacterial speck
PHI:I590	PHI:580	Bacterial speck
PHI:I591	PHI:581	Bacterial speck
PHI:I592	PHI:581	Bacterial speck
PHI:I593	PHI:582	Bacterial speck
PHI:I594	PHI:582	Bacterial speck
PHI:I595	PHI:583	Bacterial speck
PHI:I596	PHI:583	Bacterial speck
PHI:I597	PHI:584	Bacterial speck
PHI:I598	PHI:584	Bacterial speck
PHI:I599	PHI:585	Bacterial speck
PHI:I600	PHI:585	Bacterial speck
PHI:I601	PHI:586	Bacterial speck
PHI:I602	PHI:587	Bacterial speck
PHI:I603	PHI:588	Bacterial speck
PHI:I604	PHI:589	Halo blight
PHI:I605	PHI:590	Halo blight
PHI:I606	PHI:591	Rice blast
PHI:I607	PHI:591	Rice blast
PHI:I608	PHI:595	Glume blotch
PHI:I609	PHI:596	Rice blast
PHI:I610	PHI:597	Phoma stem canker
PHI:I611	PHI:598	Phoma stem canker
PHI:I666	PHI:650	Grey mold rot
PHI:I667	PHI:651	Grey mold rot
PHI:I668	PHI:652	Root rot
PHI:I669	PHI:653	Root rot
PHI:I670	PHI:654	Late blight
PHI:I671	PHI:655	Late blight
PHI:I672	PHI:656	Late blight
PHI:I673	PHI:656	Late blight
PHI:I674	PHI:656	Late blight
PHI:I675	PHI:657	Late blight
PHI:I676	PHI:657	Late blight
PHI:I677	PHI:657	Late blight
PHI:I678	PHI:658	Root rot
PHI:I679	PHI:659	Root rot
PHI:I680	PHI:660	Potato buckeye rot
PHI:I687	PHI:665	Root rot
PHI:I688	PHI:665	Root rot
PHI:I689	PHI:666	Potato buckeye rot
PHI:I690	PHI:666	Potato buckeye rot
PHI:I691	PHI:666	Potato buckeye rot
PHI:I716	PHI:685	Rice blast
PHI:I718	PHI:690	Rice blast
PHI:I719	PHI:690	Rice blast
PHI:I735	PHI:712	Fusarium ear blight
PHI:I736	PHI:713	Fusarium ear blight
PHI:I737	PHI:713	Fusarium ear blight
PHI:I738	PHI:714	Fusarium ear blight
PHI:I739	PHI:714	Fusarium ear blight
PHI:I740	PHI:714	Fusarium ear blight
PHI:I741	PHI:715	Fusarium ear blight
PHI:I742	PHI:716	Fusarium ear blight
PHI:I743	PHI:717	Fusarium ear blight
PHI:I744	PHI:718	Fusarium ear blight
PHI:I745	PHI:719	Fusarium ear blight
PHI:I746	PHI:720	Fusarium ear blight
PHI:I747	PHI:721	Fusarium ear blight
PHI:I748	PHI:722	Fusarium ear blight
PHI:I749	PHI:723	Fusarium ear blight
PHI:I750	PHI:724	Fusarium ear blight
PHI:I751	PHI:725	Fusarium ear blight
PHI:I752	PHI:726	Fusarium ear blight
PHI:I753	PHI:727	Fusarium ear blight
PHI:I754	PHI:728	Fusarium ear blight
PHI:I755	PHI:729	Fusarium ear blight
PHI:I756	PHI:730	Fusarium ear blight
PHI:I757	PHI:731	Foolish seedling
PHI:I758	PHI:733	Fusarium ear blight
PHI:I759	PHI:734	Vascular wilt
PHI:I760	PHI:734	Vascular wilt
PHI:I761	PHI:736	Black spot
PHI:I762	PHI:736	Black spot
PHI:I763	PHI:736	Black spot
PHI:I764	PHI:736	Black spot
PHI:I765	PHI:737	Frog-eye leafspot
PHI:I766	PHI:747	Corn smut
PHI:I767	PHI:748	Corn smut
PHI:I768	PHI:749	Corn smut
PHI:I769	PHI:750	Corn smut
PHI:I770	PHI:751	Corn smut
PHI:I771	PHI:752	Corn smut
PHI:I772	PHI:753	Corn smut
PHI:I773	PHI:754	Corn smut
PHI:I774	PHI:755	Corn smut
PHI:I775	PHI:756	Corn smut
PHI:I776	PHI:757	Corn smut
PHI:I777	PHI:758	Powdery mildew
PHI:I778	PHI:759	Powdery mildew
PHI:I779	PHI:768	Rice blast
PHI:I780	PHI:770	Chesnut blight
PHI:I781	PHI:772	Rice blast
PHI:I782	PHI:773	Rice blast
PHI:I783	PHI:774	Rice blast
PHI:I784	PHI:775	Rice blast
PHI:I785	PHI:776	Rice blast
PHI:I786	PHI:777	Rice blast
PHI:I787	PHI:780	Rice blast
PHI:I788	PHI:783	Rice blast
PHI:I789	PHI:784	Rice blast
PHI:I790	PHI:785	Rice blast
PHI:I791	PHI:786	Rice blast
PHI:I792	PHI:787	Rice blast
PHI:I793	PHI:789	Rice blast
PHI:I794	PHI:790	Rice blast
PHI:I795	PHI:791	Rice blast
PHI:I796	PHI:792	Rice blast
PHI:I797	PHI:793	Rice blast
PHI:I798	PHI:794	Rice blast
PHI:I799	PHI:795	Rice blast
PHI:I800	PHI:797	Rice blast
PHI:I801	PHI:798	Rice blast
PHI:I802	PHI:799	Rice blast
PHI:I803	PHI:800	Rice blast
PHI:I804	PHI:801	Rice blast
PHI:I805	PHI:802	Rice blast
PHI:I806	PHI:803	Rice blast
PHI:I807	PHI:804	Rice blast
PHI:I808	PHI:805	Rice blast
PHI:I809	PHI:806	Rice blast
PHI:I810	PHI:807	Rice blast
PHI:I811	PHI:808	Rice blast
