10.1016/S1087-1845(02)00020-8
10.1128/EC.1.5.719-724.2002.
10.1007/s00294-003-0372-9
10.1007/s00294-003-0379-2
10.1242/jcs.00877
10.1016/S1087-1845(02)00020-8
10.1172/JCI200318309
10.1172/JCI200318309
10.1016/S1087-1845(02)00588-1 
10.1016/S0885-5765(03)00074-2 
10.1016/S0885-5765(03)00074-2 
10.1016/S0885-5765(03)00074-2 
10.1016/S0885-5765(03)00074-2 
10.1016/S1087-1845(02)00006-3 
10.1016/S1087-1845(02)00009-9  
10.1016/j.fgb.2005.10.002 
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.111/J.1364-3703.2005.00312.X
10.1016/j.fgb.2007.04.008 
10.1016/j.fgb.2007.04.008 
10.1111/J.1364-3703.2006.00361x
10.1111/J.1364-3703.2006.00361x
10.1016/j.fgb.2008.01.007 
10.1016/j.fgb.2008.01.007 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1016/j.fgb.2008.09.004 
10.1002/ps.1632  
10.1016/j.fgb.2009.02.002 
10.1016/j.fgb.2005.01.010 
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
10.1094./MPMI-10-100-0233
0.1128/EC.00011-07
0.1128/EC.00011-07
0.1128/EC.00011-07
0.1128/EC.00011-07
doi: 10.4014/jmb.0804.268
doi: 10.4014/jmb.0804.268
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
doi  10.1073  pnas.0901477106
10.1016/j.pmpp.2010.08.0 02
10.1016/j.pmpp.2010.08.0 02
10.1016/j.pmpp.2010.08.0 02
10.1016/j.pmpp.2009.09.007
10.1073/pnas.1119623109/-/DCSupplemental
10.1073/pnas.1119623109/-/DCSupplemental
10.1073/pnas.1119623109/-/DCSupplemental
10.1073/pnas.1119623109/-/DCSupplemental
10.1128/AEM.71.3.1531–1538.2005
10.1128/AEM.71.3.1531–1538.2005
10.1091/mbc.E07–11–1110
10.1016/S0166-6851(96)02627-8
10.1073  pnas.0711014105
10.1016/S0166-6851(96)02627-8
10.1073  pnas.0711014105
10.1128/IAI.74.4.2373–2381.2006
M-1998-1102-01N
10.1046/j.1365-313X.1992.t01-34-00999.x
10.1128/EC.4.2.487–489.2005
M-1997-0212-01R
M-1997-0212-01R
M-1997-0212-01R
M-1997-0212-01R
10.1046/j.1365-2958.2002.03106.x
10.1046/j.1365-2958.2002.03106.x
10.1046/j.1365-2958.2002.03106.x
10.1046/j.1365-2958.2002.03106.x
10.1046/j.1365-2958.2002.03106.x
10.1111/1462-2920.12535
10.1111/nph.12660
10.1111/nph.12679
10.1111/nph.12691
10.1111/1462-2920.12542
10.1016/j.vetmic.2014.05.02
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12561
10.1111/1462-2920.12609
